"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"2988",0,1,0,NA,1,1,1
"2989",0,1,0,NA,1,1,1
"2990",1,0,1,NA,1,1,0
"2991",1,0,0,NA,0,1,0
"2992",1,1,1,NA,1,1,1
"2993",0,0,1,NA,1,1,0
"2994",1,1,0,NA,1,1,1
"2995",0,1,0,NA,1,1,1
"2996",1,1,0,NA,1,1,1
"2997",1,1,0,NA,1,1,1
"2998",0,0,0,NA,0,1,0
"2999",0,0,0,NA,0,1,0
"3000",0,0,1,NA,1,1,0
"3001",0,0,0,NA,1,1,0
"3002",0,0,0,NA,0,1,0
"3003",0,0,0,NA,0,1,0
"3004",0,0,0,NA,0,1,0
"3005",0,0,0,NA,1,1,0
"3006",0,1,0,NA,0,1,1
"3007",1,1,0,NA,1,1,1
"3008",0,0,1,NA,0,1,0
"3009",0,0,1,NA,1,1,0
"3010",1,0,1,NA,0,1,0
"3011",0,0,1,NA,0,1,0
"3012",0,1,1,NA,1,1,1
"3013",0,0,1,NA,0,1,1
"3014",1,1,0,NA,1,1,1
"3015",1,1,0,NA,1,1,1
"3016",1,0,0,NA,1,1,0
"3017",0,0,0,NA,0,1,1
"3018",0,1,0,NA,0,1,1
"3019",0,0,0,NA,1,1,1
"3020",0,0,0,NA,0,1,1
"3021",0,0,0,NA,0,1,1
"3022",0,0,0,NA,1,1,0
"3023",0,1,0,NA,1,1,1
"3024",0,0,0,NA,1,1,0
"3025",1,1,0,NA,1,1,1
"3026",0,0,0,NA,1,1,0
"3027",0,1,0,NA,1,1,1
"3028",1,1,0,NA,1,1,1
"3029",0,0,0,NA,1,1,0
"3030",1,0,1,NA,0,0,0
"3031",1,0,0,NA,0,1,0
"3032",1,1,1,NA,1,1,1
"3033",1,1,0,NA,1,1,1
"3034",1,1,0,NA,0,1,1
"3035",1,1,0,NA,0,1,1
"3036",0,0,0,NA,0,1,0
"3037",1,0,0,NA,0,1,0
"3038",1,1,0,NA,0,1,1
"3039",0,0,0,NA,1,1,1
"3040",1,0,0,NA,1,1,1
"3041",1,1,1,NA,0,1,1
"3042",0,0,1,NA,1,1,1
"3043",0,0,1,NA,1,1,1
"3044",0,0,0,NA,1,1,1
"3045",0,0,1,NA,0,1,0
"3046",1,1,0,NA,1,1,1
"3047",0,0,0,NA,1,1,1
"3048",1,1,0,NA,1,1,1
"3049",1,0,0,NA,1,1,0
"3050",1,0,0,NA,0,0,0
"3051",0,0,0,NA,0,1,0
"3052",0,0,0,NA,0,1,0
"3053",0,0,0,NA,0,1,0
"3054",1,0,0,NA,1,1,1
"3055",1,0,1,NA,1,1,0
"3056",1,0,0,NA,1,1,1
"3057",0,0,1,NA,0,1,0
"3058",1,1,0,NA,1,1,1
"3059",0,1,0,NA,1,1,1
"3060",0,0,0,NA,1,1,0
"3061",1,0,0,NA,0,1,0
"3062",1,1,0,NA,1,1,1
"3063",0,0,1,NA,0,1,0
"3064",0,0,0,NA,0,1,0
"3065",0,1,1,NA,0,1,1
"3066",1,0,0,NA,1,1,0
"3067",1,0,0,NA,0,1,1
"3068",1,1,0,NA,1,1,1
"3069",1,1,0,NA,1,1,1
"3070",0,0,1,NA,1,1,0
"3071",0,0,0,NA,0,1,1
"3072",1,1,0,NA,1,1,1
"3073",1,0,0,NA,0,1,1
"3074",1,0,0,NA,0,1,0
"3075",0,0,0,NA,0,1,1
"3076",0,0,1,NA,0,1,0
"3077",0,0,0,NA,0,1,1
"3078",1,0,0,NA,1,1,1
"3079",0,1,0,NA,0,1,1
"3080",0,1,0,NA,0,1,1
"3081",0,1,0,NA,0,1,1
"3082",0,0,0,NA,1,1,0
"3083",0,1,0,NA,0,1,1
"3084",0,1,0,NA,0,1,1
"3085",1,0,0,NA,1,1,1
"3086",0,1,0,NA,0,1,1
"3087",1,1,0,NA,1,1,1
"3088",0,1,0,NA,1,1,1
"3089",0,0,0,NA,1,1,0
"3090",0,1,0,NA,1,1,1
"3091",1,0,1,NA,1,1,0
"3092",0,0,0,NA,1,1,0
"3093",0,0,0,NA,1,1,1
"3094",0,1,0,NA,0,1,1
"3095",0,1,0,NA,1,1,1
"3096",1,1,0,NA,1,1,1
"3097",0,0,0,NA,1,1,1
"3098",0,0,0,NA,1,1,0
"3099",1,1,0,NA,1,1,1
"3100",0,0,0,NA,0,1,0
"3101",0,1,0,NA,0,1,1
"3102",0,1,0,NA,0,1,1
"3103",0,1,0,NA,1,1,1
"3104",0,1,0,NA,0,1,1
"3105",0,0,0,NA,0,0,0
"3106",0,0,0,NA,1,1,1
"3107",0,0,0,NA,0,0,0
"3108",0,1,0,NA,0,1,1
"3109",0,0,0,NA,0,1,0
"3110",1,1,0,NA,1,1,1
"3111",1,1,0,NA,0,1,1
"3112",1,0,0,NA,1,1,1
"3113",0,0,0,NA,0,1,0
"3114",0,0,1,NA,0,1,0
"3115",0,1,0,NA,1,1,1
"3116",0,0,1,NA,1,1,0
"3117",0,0,1,NA,1,1,1
"3118",0,1,0,NA,0,1,1
"3119",1,1,0,NA,1,1,1
"3120",0,1,0,NA,0,1,1
"3121",0,1,0,NA,0,1,1
"3122",0,1,0,NA,0,1,1
"3123",0,1,0,NA,0,1,1
"3124",0,1,0,NA,0,1,1
"3125",0,0,0,NA,0,0,0
"3126",0,0,0,NA,0,0,0
"3127",0,1,0,NA,0,1,1
"3128",0,1,0,NA,0,1,1
"3129",0,1,0,NA,0,1,1
"3130",0,1,0,NA,0,1,1
"3131",0,1,0,NA,0,1,1
"3132",0,1,0,NA,0,1,1
"3133",0,1,0,NA,0,1,1
"3134",0,1,0,NA,0,1,1
"3135",0,1,0,NA,0,1,1
"3136",0,1,0,NA,0,1,1
"3137",0,1,0,NA,0,1,1
"3138",0,1,0,NA,0,1,1
"3139",0,1,0,NA,0,1,1
"3140",0,1,0,NA,0,1,1
"3141",0,1,0,NA,0,1,1
"3142",0,1,0,NA,0,1,1
"3143",0,1,0,NA,0,1,1
"3144",0,1,0,NA,0,1,1
"3145",0,1,0,NA,0,1,1
"3146",0,0,0,NA,0,0,0
"3147",0,0,0,NA,0,0,0
"3148",0,0,0,NA,0,0,0
"3149",1,1,0,NA,1,1,1
"3150",1,1,1,NA,0,1,1
"3151",1,0,1,NA,1,1,1
"3152",0,0,0,NA,0,1,0
"3153",0,1,1,NA,1,1,1
"3154",1,1,0,NA,1,1,1
"3155",1,1,1,NA,1,1,1
"3156",1,1,0,NA,1,1,1
"3157",0,0,1,NA,1,1,1
"3158",0,1,0,NA,1,1,1
"3159",1,1,1,NA,0,1,1
"3160",0,0,1,NA,0,1,0
"3161",0,0,0,NA,0,1,1
"3162",0,0,0,NA,0,1,0
"3163",0,0,0,NA,1,1,0
"3164",0,0,0,NA,0,1,1
"3165",1,1,1,NA,1,1,1
"3166",1,1,1,NA,1,1,1
"3167",1,1,0,NA,0,1,1
"3168",0,0,0,NA,0,1,1
"3169",1,1,0,NA,0,1,1
"3170",0,1,0,NA,0,1,1
"3171",0,1,1,NA,1,1,1
"3172",1,1,0,NA,0,1,1
"3173",1,1,0,NA,0,1,1
"3174",1,1,0,NA,0,1,1
"3175",1,1,0,NA,0,1,1
"3176",1,1,0,NA,0,1,1
"3177",0,0,1,NA,1,1,1
"3178",1,1,1,NA,1,1,1
"3179",1,1,1,NA,1,1,1
"3180",1,1,1,NA,1,1,1
"3181",1,1,0,NA,1,1,1
"3182",1,1,0,NA,0,1,1
"3183",0,0,0,NA,1,1,0
"3184",0,1,0,NA,1,1,1
"3185",1,0,0,NA,0,1,0
"3186",1,1,1,NA,1,1,1
"3187",1,1,0,NA,1,1,1
"3188",0,1,0,NA,1,1,0
"3189",1,1,0,NA,1,1,1
"3190",1,1,0,NA,1,1,1
"3191",1,1,0,NA,0,1,1
"3192",0,0,0,NA,0,0,0
"3193",0,1,1,NA,1,1,1
"3194",0,0,1,NA,0,1,0
"3195",1,1,0,NA,1,1,1
"3196",0,0,0,NA,0,1,0
"3197",0,0,0,NA,1,1,0
"3198",0,0,0,NA,0,1,0
"3199",0,0,0,NA,0,1,0
"3200",1,0,1,NA,0,0,0
"3201",1,0,1,NA,0,1,1
"3202",1,0,1,NA,0,1,1
"3203",0,0,0,NA,1,1,0
"3204",0,0,0,NA,1,1,1
"3205",0,0,0,NA,0,1,0
"3206",0,0,0,NA,0,1,0
"3207",1,0,1,NA,1,1,1
"3208",0,0,1,NA,1,1,0
"3209",0,0,0,NA,1,1,0
"3210",0,0,0,NA,1,1,0
"3211",0,0,1,NA,1,1,1
"3212",1,0,1,NA,0,1,0
"3213",0,0,1,NA,1,1,0
"3214",0,0,1,NA,0,1,0
"3215",0,0,0,NA,0,1,0
"3216",0,0,0,NA,0,1,0
"3217",0,0,0,NA,1,1,1
"3218",0,0,0,NA,0,1,0
"3219",1,0,0,NA,1,1,1
"3220",1,1,0,NA,1,1,1
"3221",0,0,0,NA,1,1,0
"3222",0,0,0,NA,0,1,0
"3223",1,0,0,NA,0,1,1
"3224",1,1,0,NA,1,1,1
"3225",0,0,0,NA,0,1,1
"3226",0,1,0,NA,0,1,1
"3227",0,0,1,NA,1,1,0
"3228",0,1,0,NA,1,1,1
"3229",1,0,1,NA,0,1,1
"3230",1,1,0,NA,1,1,1
"3231",0,1,1,NA,0,1,1
"3232",0,0,0,NA,1,1,1
"3233",0,0,0,NA,1,1,0
"3234",0,0,0,NA,1,1,0
"3235",0,0,1,NA,0,1,1
"3236",1,0,0,NA,0,0,0
"3237",0,0,0,NA,1,1,0
"3238",0,0,0,NA,0,1,0
"3239",1,1,1,NA,1,1,1
"3240",0,0,0,NA,0,1,0
"3241",1,1,0,NA,1,1,1
"3242",0,0,0,NA,1,1,1
"3243",1,1,0,NA,1,1,1
"3244",1,1,0,NA,1,1,1
"3245",0,0,0,NA,1,1,0
"3246",0,1,0,NA,0,1,1
"3247",1,1,1,NA,0,1,1
"3248",0,0,0,NA,0,1,0
"3249",0,0,0,NA,1,1,1
"3250",0,0,0,NA,0,1,0
"3251",1,1,0,NA,1,1,1
"3252",0,1,0,NA,1,1,1
"3253",0,0,0,NA,1,1,1
"3254",1,1,0,NA,1,1,1
"3255",1,1,0,NA,1,1,1
"3256",0,0,0,NA,0,1,0
"3257",1,0,1,NA,1,1,0
"3258",0,0,0,NA,1,1,0
"3259",0,1,1,NA,0,1,1
"3260",0,1,0,NA,0,1,1
"3261",0,0,0,NA,0,1,0
"3262",1,1,0,NA,1,1,1
"3263",0,0,1,NA,0,1,0
"3264",0,0,0,NA,0,1,0
"3265",0,0,0,NA,0,1,0
"3266",0,0,0,NA,1,1,0
"3267",1,0,0,NA,1,1,1
"3268",0,1,0,NA,1,1,1
"3269",0,0,0,NA,1,1,0
"3270",0,0,0,NA,1,1,0
"3271",0,0,0,NA,0,1,0
"3272",1,0,0,NA,1,1,1
"3273",0,1,0,NA,0,1,1
"3274",0,1,0,NA,1,1,1
"3275",1,1,0,NA,1,1,1
"3276",1,1,0,NA,0,1,1
"3277",1,1,0,NA,0,1,1
"3278",1,1,0,NA,1,1,1
"3279",1,0,0,NA,1,1,1
"3280",0,0,0,NA,1,1,0
"3281",0,0,0,NA,1,1,0
"3282",0,0,0,NA,1,1,1
"3283",1,0,1,NA,1,1,0
"3284",0,0,0,NA,1,1,0
"3285",0,0,0,NA,0,1,0
"3286",0,0,0,NA,1,1,0
"3287",1,1,0,NA,1,1,1
"3288",0,0,1,NA,0,1,0
"3289",1,1,0,NA,0,1,1
"3290",0,0,1,NA,1,1,0
"3291",1,0,1,NA,1,1,0
"3292",0,0,1,NA,1,1,1
"3293",0,0,1,NA,0,1,1
"3294",0,0,1,NA,0,1,0
"3295",0,0,1,NA,1,1,0
"3296",0,0,0,NA,1,1,0
"3297",0,0,0,NA,0,1,0
"3298",1,1,0,NA,1,1,1
"3299",0,0,1,NA,0,0,0
"3300",1,0,0,NA,1,1,0
"3301",1,1,0,NA,1,1,1
"3302",1,1,0,NA,0,1,1
"3303",0,0,1,NA,1,1,0
"3304",1,1,0,NA,1,1,1
"3305",0,0,1,NA,0,1,0
"3306",0,0,0,NA,0,1,0
"3307",0,0,0,NA,0,0,0
"3308",1,0,0,NA,1,1,1
"3309",1,1,0,NA,0,1,1
"3310",0,0,1,NA,0,1,0
"3311",0,0,0,NA,1,1,1
"3312",0,0,0,NA,0,0,0
"3313",1,1,0,NA,1,1,1
"3314",0,0,0,NA,0,1,1
"3315",0,0,0,NA,1,1,0
"3316",0,0,0,NA,0,1,0
"3317",0,1,1,NA,1,1,1
"3318",0,0,0,NA,0,1,0
"3319",1,0,1,NA,1,1,0
"3320",1,1,0,NA,1,1,1
"3321",0,1,0,NA,1,1,1
"3322",1,1,0,NA,1,1,1
"3323",1,0,0,NA,1,1,0
"3324",1,1,0,NA,0,1,1
"3325",0,0,0,NA,0,1,0
"3326",0,0,0,NA,0,1,0
"3327",0,0,1,NA,1,1,0
"3328",0,0,1,NA,0,1,0
"3329",0,0,1,NA,1,1,0
"3330",0,0,1,NA,1,1,0
"3331",1,0,0,NA,0,1,0
"3332",1,0,0,NA,1,1,1
"3333",0,0,0,NA,0,1,0
"3334",0,0,1,NA,1,1,1
"3335",0,0,0,NA,0,0,0
"3336",1,1,0,NA,1,1,1
"3337",0,0,0,NA,0,1,0
"3338",0,0,0,NA,0,0,0
"3339",0,0,1,NA,0,1,0
"3340",0,0,0,NA,0,1,0
"3341",0,1,1,NA,1,1,1
"3342",0,0,1,NA,1,1,0
"3343",1,1,0,NA,1,1,1
"3344",0,0,0,NA,0,0,0
"3345",1,1,0,NA,1,1,1
"3346",0,1,0,NA,1,1,1
"3347",0,0,0,NA,0,0,0
"3348",0,0,0,NA,0,0,0
"3349",0,1,0,NA,0,1,1
"3350",1,1,0,NA,0,1,1
"3351",1,1,0,NA,0,1,1
"3352",1,1,0,NA,1,1,1
"3353",0,0,1,NA,1,1,0
"3354",0,0,0,NA,0,1,1
"3355",1,0,0,NA,1,1,1
"3356",0,0,0,NA,0,1,0
"3357",0,0,1,NA,0,1,0
"3358",0,0,0,NA,0,1,0
"3359",1,1,0,NA,1,1,1
"3360",0,0,0,NA,0,1,0
"3361",0,0,0,NA,0,0,0
"3362",1,1,0,NA,1,1,1
"3363",0,0,0,NA,0,1,0
"3364",0,1,0,NA,0,1,1
"3365",0,0,0,NA,0,1,1
"3366",1,1,0,NA,1,1,1
"3367",0,1,0,NA,1,1,1
"3368",1,0,0,NA,1,1,1
"3369",0,0,0,NA,0,1,0
"3370",1,1,0,NA,1,1,1
"3371",1,1,0,NA,1,1,1
"3372",0,0,0,NA,1,1,0
"3373",1,0,0,NA,0,1,0
"3374",0,0,0,NA,0,1,0
"3375",0,0,1,NA,0,1,1
"3376",0,0,1,NA,0,1,1
"3377",0,0,1,NA,0,1,1
"3378",1,1,0,NA,0,1,1
"3379",1,1,0,NA,1,1,1
"3380",0,0,0,NA,0,1,1
"3381",0,0,0,NA,1,1,0
"3382",0,0,1,NA,1,1,0
"3383",0,0,0,NA,1,1,0
"3384",0,1,0,NA,1,1,1
"3385",0,0,1,NA,1,1,0
"3386",0,1,0,NA,0,1,1
"3387",1,1,0,NA,1,1,1
"3388",1,1,0,NA,1,1,1
"3389",1,1,0,NA,1,1,1
"3390",0,0,0,NA,0,1,1
"3391",1,1,0,NA,0,1,1
"3392",0,0,1,NA,0,1,0
"3393",0,0,1,NA,1,1,0
"3394",0,0,0,NA,0,1,0
"3395",0,0,0,NA,0,1,0
"3396",1,0,0,NA,1,1,1
"3397",1,1,0,NA,1,1,1
"3398",0,0,0,NA,0,1,0
"3399",1,0,0,NA,0,1,0
"3400",0,0,0,NA,0,1,0
"3401",1,1,1,NA,1,1,1
"3402",1,0,1,NA,1,1,1
"3403",1,0,0,NA,1,1,1
"3404",1,0,0,NA,0,1,0
"3405",0,0,0,NA,0,0,0
"3406",0,0,0,NA,0,1,0
"3407",0,0,0,NA,0,0,0
"3408",1,1,0,NA,1,1,1
"3409",1,1,0,NA,1,1,1
"3410",1,1,0,NA,1,1,1
"3411",0,0,1,NA,0,0,0
"3412",0,0,0,NA,0,1,0
"3413",0,0,0,NA,0,1,0
"3414",1,0,1,NA,0,1,0
"3415",0,0,0,NA,0,0,0
"3416",0,0,0,NA,0,0,0
"3417",0,0,0,NA,0,1,0
"3418",0,0,0,NA,0,1,0
"3419",1,1,0,NA,1,1,1
"3420",0,1,0,NA,1,1,1
"3421",1,0,0,NA,0,1,0
"3422",1,1,0,NA,1,1,1
"3423",1,0,0,NA,0,1,1
"3424",0,1,0,NA,1,1,1
"3425",1,0,1,NA,0,1,0
"3426",1,1,0,NA,1,1,1
"3427",0,0,1,NA,1,1,0
"3428",1,1,0,NA,1,1,1
"3429",0,0,0,NA,1,1,1
"3430",0,0,0,NA,1,1,0
"3431",1,1,0,NA,1,1,1
"3432",0,0,0,NA,1,1,1
"3433",0,0,0,NA,0,0,0
"3434",0,0,1,NA,1,1,1
"3435",0,0,0,NA,1,1,0
"3436",1,0,0,NA,0,1,1
"3437",0,0,1,NA,1,1,0
"3438",0,1,0,NA,0,1,1
"3439",1,0,0,NA,0,1,0
"3440",0,0,0,NA,1,1,0
"3441",0,0,0,NA,0,1,0
"3442",0,0,0,NA,1,1,0
"3443",1,0,0,NA,0,1,0
"3444",0,1,1,NA,1,1,1
"3445",0,0,0,NA,0,1,0
"3446",1,1,0,NA,0,1,1
"3447",1,0,0,NA,0,1,1
"3448",0,1,0,NA,1,1,1
"3449",0,0,0,NA,0,1,0
"3450",0,0,0,NA,1,1,1
"3451",1,0,0,NA,0,1,1
"3452",0,0,1,NA,0,1,0
"3453",0,1,0,NA,0,1,1
"3454",0,1,0,NA,1,1,1
"3455",0,1,1,NA,1,1,1
"3456",0,1,0,NA,1,1,1
"3457",1,0,0,NA,0,1,1
"3458",1,0,0,NA,0,1,0
"3459",0,0,0,NA,1,1,0
"3460",1,1,0,NA,1,1,1
"3461",1,0,0,NA,0,1,1
"3462",0,1,0,NA,1,1,1
"3463",1,1,0,NA,1,1,1
"3464",0,0,0,NA,0,1,0
"3465",1,0,0,NA,0,1,0
"3466",0,0,0,NA,0,0,0
"3467",0,0,0,NA,0,1,0
"3468",0,1,1,NA,1,1,1
"3469",1,1,0,NA,1,1,1
"3470",0,1,0,NA,1,1,1
"3471",1,1,0,NA,1,1,1
"3472",1,1,0,NA,1,1,1
"3473",0,1,0,NA,1,1,1
"3474",1,1,0,NA,1,1,1
"3475",1,1,0,NA,1,1,1
"3476",1,1,1,NA,0,1,1
"3477",0,0,1,NA,1,1,0
"3478",1,0,0,NA,0,1,1
"3479",0,0,0,NA,0,1,0
"3480",1,1,0,NA,1,1,1
"3481",0,0,0,NA,0,1,0
"3482",0,0,0,NA,1,1,0
"3483",0,0,0,NA,1,1,1
"3484",1,1,0,NA,1,1,1
"3485",1,0,0,NA,1,1,1
"3486",0,0,0,NA,0,0,0
"3487",0,0,0,NA,1,1,0
"3488",1,1,0,NA,1,1,1
"3489",0,0,0,NA,1,1,0
"3490",0,0,0,NA,1,1,0
"3491",1,1,0,NA,1,1,1
"3492",1,0,0,NA,0,1,1
"3493",0,0,0,NA,0,1,1
"3494",0,0,1,NA,1,1,0
"3495",1,0,0,NA,1,1,0
"3496",0,1,1,NA,1,1,1
"3497",1,0,0,NA,0,1,0
"3498",0,0,0,NA,1,1,0
"3499",0,0,0,NA,0,1,0
"3500",1,1,0,NA,0,1,1
"3501",1,1,0,NA,0,1,1
"3502",0,0,0,NA,1,1,1
"3503",1,1,0,NA,1,1,1
"3504",1,0,1,NA,1,1,1
"3505",0,0,1,NA,1,1,0
"3506",0,0,1,NA,1,1,0
"3507",0,0,1,NA,0,1,0
"3508",0,0,1,NA,1,1,0
"3509",1,1,0,NA,1,1,1
"3510",0,0,0,NA,0,1,0
"3511",0,1,1,NA,0,1,1
"3512",0,0,1,NA,1,1,0
"3513",0,0,0,NA,0,1,0
"3514",0,0,0,NA,0,1,0
"3515",0,0,0,NA,1,1,0
"3516",0,0,0,NA,0,1,0
"3517",0,0,0,NA,0,1,0
"3518",0,0,1,NA,1,1,1
"3519",1,0,1,NA,0,1,0
"3520",0,0,0,NA,0,1,0
"3521",1,0,0,NA,0,1,0
"3522",1,0,0,NA,1,1,1
"3523",0,0,1,NA,0,1,1
"3524",1,1,1,NA,0,1,1
"3525",1,0,1,NA,0,1,0
"3526",0,0,0,NA,1,1,0
"3527",0,0,1,NA,0,1,0
"3528",0,0,1,NA,1,1,0
"3529",0,0,0,NA,0,1,0
"3530",1,0,0,NA,0,1,0
"3531",1,0,0,NA,0,1,0
"3532",0,1,0,NA,1,1,1
"3533",0,0,0,NA,0,1,0
"3534",1,0,0,NA,1,1,1
"3535",1,0,0,NA,0,1,1
"3536",1,1,0,NA,1,1,1
"3537",1,1,0,NA,0,1,1
"3538",1,1,0,NA,1,1,1
"3539",1,0,0,NA,0,0,0
"3540",0,1,1,NA,1,1,1
"3541",0,0,1,NA,1,1,0
"3542",0,0,1,NA,1,1,0
"3543",0,0,0,NA,0,1,0
"3544",0,0,1,NA,0,1,0
"3545",0,1,1,NA,1,1,1
"3546",0,1,0,NA,1,1,1
"3547",0,1,1,NA,1,1,1
"3548",0,0,0,NA,0,0,0
"3549",0,0,0,NA,1,1,0
"3550",0,0,1,NA,1,1,0
"3551",0,0,0,NA,0,1,0
"3552",0,0,0,NA,1,1,0
"3553",1,1,0,NA,1,1,1
"3554",1,1,0,NA,0,1,1
"3555",1,1,0,NA,1,1,1
"3556",1,0,0,NA,0,1,0
"3557",1,1,0,NA,1,1,1
"3558",0,0,0,NA,0,1,0
"3559",0,0,1,NA,0,1,0
"3560",1,0,0,NA,1,1,1
"3561",0,0,0,NA,0,1,0
"3562",0,1,0,NA,1,1,1
"3563",0,1,0,NA,1,1,1
"3564",1,1,1,NA,1,1,1
"3565",1,1,0,NA,0,1,1
"3566",0,0,0,NA,0,1,0
"3567",0,0,0,NA,0,1,0
"3568",0,1,0,NA,0,1,1
"3569",1,0,0,NA,1,1,0
"3570",0,0,0,NA,1,1,0
"3571",1,1,0,NA,1,1,1
"3572",1,0,0,NA,1,1,0
"3573",0,0,0,NA,0,1,0
"3574",1,0,1,NA,0,1,0
"3575",1,1,0,NA,1,1,0
"3576",1,0,0,NA,1,1,1
"3577",1,0,0,NA,0,1,0
"3578",0,0,1,NA,0,0,0
"3579",0,0,1,NA,0,1,1
"3580",1,0,0,NA,0,1,0
"3581",0,0,0,NA,0,1,1
"3582",0,0,0,NA,0,1,1
"3583",0,0,1,NA,0,1,1
"3584",0,0,1,NA,0,1,1
"3585",0,0,1,NA,0,1,1
"3586",0,0,1,NA,0,0,0
"3587",0,0,1,NA,0,1,1
"3588",0,0,0,NA,0,1,0
"3589",0,0,1,NA,0,1,1
"3590",0,0,1,NA,0,1,1
"3591",1,0,0,NA,0,1,1
"3592",0,0,1,NA,0,1,1
"3593",0,0,1,NA,0,1,1
"3594",0,0,0,NA,0,0,0
"3595",0,0,0,NA,0,0,0
"3596",0,0,1,NA,0,1,1
"3597",0,0,1,NA,0,1,1
"3598",0,0,1,NA,0,1,1
"3599",0,0,1,NA,0,1,1
"3600",0,0,1,NA,0,1,1
"3601",0,0,0,NA,0,0,0
"3602",0,0,0,NA,0,1,0
"3603",1,0,0,NA,0,1,1
"3604",0,0,1,NA,0,1,1
"3605",0,0,0,NA,0,0,0
"3606",0,0,0,NA,0,0,0
"3607",1,0,0,NA,0,0,0
"3608",0,0,1,NA,0,0,0
"3609",0,0,1,NA,0,1,1
"3610",0,0,1,NA,0,1,1
"3611",0,0,0,NA,0,0,0
"3612",1,0,0,NA,0,1,1
"3613",0,0,1,NA,0,1,1
"3614",1,1,0,NA,0,1,1
"3615",0,0,0,NA,0,0,0
"3616",0,0,1,NA,0,1,1
"3617",1,1,0,NA,1,1,1
"3618",1,0,0,NA,0,0,0
"3619",0,0,1,NA,0,1,1
"3620",0,0,0,NA,0,0,0
"3621",0,0,1,NA,0,1,1
"3622",0,0,1,NA,0,1,1
"3623",0,0,1,NA,0,1,1
"3624",0,0,1,NA,0,1,1
"3625",0,0,0,NA,0,0,0
"3626",0,0,1,NA,0,1,1
"3627",0,0,1,NA,0,1,1
"3628",0,0,1,NA,0,1,1
"3629",0,0,1,NA,0,1,1
"3630",0,0,1,NA,0,1,1
"3631",0,0,1,NA,0,1,1
"3632",0,0,1,NA,0,1,1
"3633",0,0,0,NA,0,0,0
"3634",0,0,1,NA,0,1,1
"3635",1,1,0,NA,0,1,1
"3636",0,0,1,NA,0,0,0
"3637",1,1,1,NA,1,1,1
"3638",0,0,0,NA,0,1,1
"3639",0,0,0,NA,0,1,1
"3640",1,0,0,NA,0,0,0
"3641",0,0,1,NA,0,1,1
"3642",0,0,1,NA,0,1,1
"3643",0,0,1,NA,0,1,1
"3644",0,0,1,NA,0,1,1
"3645",1,0,0,NA,0,1,1
"3646",0,0,1,NA,0,1,1
"3647",0,0,1,NA,0,1,1
"3648",0,0,1,NA,0,1,1
"3649",0,0,1,NA,0,1,1
"3650",0,0,1,NA,0,1,1
"3651",0,0,1,NA,0,1,1
"3652",0,0,1,NA,0,1,1
"3653",0,0,1,NA,0,1,1
"3654",0,0,1,NA,0,1,1
"3655",0,0,1,NA,0,1,1
"3656",0,0,1,NA,0,1,1
"3657",0,0,1,NA,0,1,1
"3658",0,0,1,NA,0,1,1
"3659",0,0,1,NA,0,1,1
"3660",1,1,0,NA,0,1,1
"3661",0,0,1,NA,0,1,1
"3662",0,0,1,NA,0,1,1
"3663",0,0,1,NA,0,1,1
"3664",0,0,1,NA,0,1,1
"3665",0,0,1,NA,0,1,1
"3666",0,0,1,NA,0,0,0
"3667",0,0,0,NA,0,0,0
"3668",0,0,0,NA,0,0,0
"3669",0,0,1,NA,0,1,1
"3670",0,0,1,NA,0,1,1
"3671",0,0,1,NA,0,1,1
"3672",0,0,1,NA,0,1,1
"3673",1,1,0,NA,1,1,1
"3674",1,1,0,NA,1,1,1
"3675",1,1,0,NA,1,1,1
"3676",0,0,1,NA,0,1,1
"3677",1,0,0,NA,0,0,0
"3678",1,0,1,NA,1,1,0
"3679",0,0,1,NA,0,0,0
"3680",1,1,0,NA,1,1,1
"3681",0,0,1,NA,0,0,0
"3682",0,0,1,NA,0,0,0
"3683",0,0,0,NA,0,0,0
"3684",0,0,1,NA,0,0,0
"3685",0,0,1,NA,0,0,0
"3686",0,0,0,NA,0,0,0
"3687",0,0,1,NA,0,0,0
"3688",0,0,1,NA,0,0,0
"3689",0,0,1,NA,0,0,0
"3690",0,0,0,NA,0,0,0
"3691",1,1,0,NA,1,1,1
"3692",0,0,1,NA,1,1,0
"3693",0,0,0,NA,1,1,0
"3694",0,1,1,NA,1,1,1
"3695",0,0,0,NA,1,1,1
"3696",1,0,1,NA,0,1,0
"3697",0,0,0,NA,1,1,0
"3698",0,1,0,NA,0,1,1
"3699",1,1,0,NA,1,1,1
"3700",0,0,0,NA,0,1,0
"3701",1,0,0,NA,1,1,0
"3702",1,0,1,NA,1,1,1
"3703",1,1,0,NA,1,1,1
"3704",0,1,0,NA,0,1,1
"3705",1,0,0,NA,0,1,1
"3706",0,0,0,NA,1,1,1
"3707",0,0,1,NA,0,1,1
"3708",1,0,1,NA,1,1,0
"3709",0,0,0,NA,1,1,0
"3710",1,1,0,NA,0,1,1
"3711",0,0,0,NA,0,1,0
"3712",0,0,0,NA,1,1,0
"3713",1,0,1,NA,1,1,0
"3714",1,1,0,NA,1,1,1
"3715",0,0,0,NA,1,1,1
"3716",1,0,1,NA,1,1,1
"3717",0,0,0,NA,0,1,0
"3718",0,0,1,NA,1,1,1
"3719",0,0,0,NA,1,1,0
"3720",1,1,1,NA,1,1,1
"3721",0,0,0,NA,0,0,0
